JobTitle,Company,Location,Summary,Salary,JobUrl
IT Infrastructure Engineer,China Citic Bank International,Hong Kong,"Builds and maintains virtual network within virtualized architecture and ensure its compatibility, stability and operability with core data and SAN network.",nan,https://hk.indeed.com/rc/clk?jk=5d3ac50202623354&fccid=94431f42f43dd27b&vjs=3
Engineer / Assistant Engineer,Shun Hing Engineering Contracting Co Ltd,Hong Kong,"Data collected will be used for recruitment purpose only.
Minimum 4-5 years’ relevant working experience, candidate with less experience will be considered as…",nan,https://hk.indeed.com/rc/clk?jk=f50f35374a792350&fccid=70f4d551a95be9ea&vjs=3
Software Develop Engineer,Apple,Hong Kong,"Experience in a Software QA Engineer role.
Proficient with text data analysis and processing.
Be Patient, careful and able to take responsibility for data…",nan,https://hk.indeed.com/rc/clk?jk=af3ea43564b0de52&fccid=c1099851e9794854&vjs=3
Works Supervisor I,Jacobs,Hong Kong,"Carry out site inspection and collect field data including photographic records and field notes.
We showed you how we're solving the world’s greatest challenges…",nan,https://hk.indeed.com/rc/clk?jk=cf5e10fa0b155801&fccid=de56d7554bea5214&vjs=3
"Partner Engineer, Google Cloud",Google,Hong Kong,"Experience in and understanding of data and information management as it relates to big data trends and business challenges.
Ability to travel as required.",nan,https://hk.indeed.com/rc/clk?jk=f512c6305dd79df7&fccid=a5b4499d9e91a5c6&vjs=3
Automation Engineer,Vitasoy International Holdings Limited,Hong Kong,"If you do not provide the information mentioned in the advertisement, we may not be able to assess your job application.You have the right to request access to,…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcz0MH_kwIfQ8Qe4x1-lKM-SU4s9GdyAKbQH_192HZ9PaKPi1TI1I5TO10PPS6ohcwMtndYmDmuKUG267Gi6Ir8TzUfER6xaMzXACQY8KKBacmvt5BAbVk3jnX0SGXg1wEAsWW7EL5pqiyBwEjaJK0hcQK4NPFD7_KL7HJC3hIUZ5zT6sA28JXQ1aHlCIZ_EQmtsxsMjaG0oyUvZR3SN3z-xoCKCSlrlDvYBp4XTLKgukwQbKtKoRUZ-4UIO5sgqNwuk2Zdf-xAruhczSOZU7rnt_cep2Yr9w9ZCREmNrn5w5OE3IEUA1-fhnUxl0xcdR-En9Kv43fbVTB-nwp63lW2INpKS75EBCvzKH1KFwXJUFDjHXAx3ETVdrs8X7DU3vkHJuEs5M2XgZJY_lsiOyKGW4m9GaiUxLmbH821kOrBdZDiDROf2de6lNxGTblk_v8eSSrd1PG0r527bSs-ki9FISiQE758of75RT49RjOSzsyYNMDHNCzvf2nD-nVoTt7J-SaodAaNgjc2-pJ4daYp9eC-HcsR3pabOGCOM9dwB4mfZKv8YIGjHz0MG7RoOOoU_R5Alq5LweOjv4eq0eelccUfBQMC_8d4=&p=11&fvj=0&vjs=3
Building Services Engineer,China Overseas Land & Investment Limited,Hong Kong,"Less experienced applicant will be considered as Assistant Engineer.
Applicants may be considered for other suitable positions within the China Overseas Group…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczdTf4kAQpPWfKTKbgUc_XfLuthyDAlGqcfI9IfKm0XAm2HX1-JBYPn2iVhFBDjb8YHo5bqn4-Bc2xDXE18teOdKXgr0nt8YaLP-8Ndz8ZwGIHCXBwR1pizEuvFHLC0Za9aSmy6jI8Y8Mr-lEuQFKgJpkJCa0OFC9GRaCNexKNND3dHlxDeLRFPgQMcV0jeuaszyAS_0QSXhQZpghkeTvYqLhsLKQTK7BLgdBDtehZs1mux20GNTT5iYgnjaq_MavJCwUt-nVQ2tft4xYQ4kOU-WPBwTW_7_M97fYxFeS8zeJV5BMJkvG9By2TgveldvWFHVUT3HeLRDRIDwmzZXRw87Wl8dq7P0GzTnoNnNDzsHp54WzI1vcN8-qArZoFq8zj-o6N_rg12LNJ8jZNQHm2S0iZz7roS3fDIi11RFmkvQXPpzCFMLbW1OUpFpSb92sh9SBQam8hIQMcDkEjSPS49mMjxKEgRaf0nKDFkkt7zzLXNhkG83tBAqLo6PJDUJ_TylacZtRT-HyyfrKrZzcVPMTe15_VaYErNVoNwIkRfQ1FFiO3eM46L2qpbh2OwDOfYDQZn6Fmy1_FimydM_wJ6GeEJhU9j07I=&p=12&fvj=0&vjs=3
Mechanical Engineer,Pleco Migration Private Limited,Hong Kong,"Measuring the performance of mechanical components, devices and engines.
Agreeing budgets, timescales and specifications with clients and managers.",nan,https://hk.indeed.com/rc/clk?jk=d4ddcb13811eb236&fccid=39e88c311943a2d7&vjs=3
Technical Documentation Engineer,ASM,Hong Kong,"Data collected will be used for recruitment purpose only.
Analyze and enhance business process via data analysis and different methodologies such as flow charts…",nan,https://hk.indeed.com/rc/clk?jk=d5cc3e8bcbddf8b8&fccid=2f78c666a1ead0f5&vjs=3
Win 10 migration Engineer,Sylvia Master Limited,"Central and Western District, Hong Kong Island","Complete and troubleshoot Data Migration from old pc to new pc.
Installation and configuration of new PC hardware (such as PCs, Laptops, Monitors etc….).",nan,https://hk.indeed.com/rc/clk?jk=a57c0298cc0ad729&fccid=987059bb37e22790&vjs=3
Senior Structural Engineer,協興建築有限公司,Hong Kong,"All personal data collected will be used for recruitment purposes only.
Candidates with lesser experience will be considered for the position of Method Engineer…",nan,https://hk.indeed.com/rc/clk?jk=72bd524d226c6e71&fccid=046c3a4354aec205&vjs=3
Clerk,Arup,Hong Kong,"Personal data collected will be used for recruitment purpose only.
Arup is the creative force at the heart of many of the world’s most prominent projects in the…",nan,https://hk.indeed.com/rc/clk?jk=72207e63c6be58a7&fccid=38c0d5e4f2a99768&vjs=3
Programmer Internship,ALTRGO,"Causeway Bay, Hong Kong Island","Knwoledge in BigQuery, Data Studio, TensorFlow).
Student / Graduate looking for a challenging Internship opportunity to broaden your skills and tackle various…",nan,https://hk.indeed.com/company/Altrgo/jobs/Programmer-Internship-a9b9b16e4d0ebc9a?fccid=73fd6268e5a1f703&vjs=3
Deep learning Engineer,Hays,Hong Kong,"Less experience will be named as Software Engineer.
Hands-on experience in Python and common data processing and application of deep learning (CNN/RNN/LSTM).",nan,https://hk.indeed.com/rc/clk?jk=57c9f3a37f7e6d8c&fccid=31670bef3ae6497b&vjs=3
Technology-Big Data Engineer,Accenture,Hong Kong,"Process and rationalize structured data, message data and semi/unstructured data and ability to integrate multiple large data sources and databases into one…",nan,https://hk.indeed.com/rc/clk?jk=0cf4e5ac09d74939&fccid=a4e4e2eaf26690c9&vjs=3
Network Engineer/Specialist,Classy Wheeler Limited,Hong Kong,Personal data provided by job applicants will be used strictly in accordance with the employer's personal data policies and for recruitment purposes only.,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcw9EZ7rpyYtuEEHHgcmZMrN-YrGuPsMl0Vv6KSCE6TWrbxTqha6SVOYjA7QMxYfOkxZPvmzNAzwhZ2Vyo40v6uNpaDrThVwclFgrW3QFRlxT-QpXueRuUUsKySdzrXonwYYyjBA5XzsjEvomepn9ZGa9luRFqsCdcimz-DoEQdhipU6kRWrrYMcI_wlRHz5ZZ3F9vgtdEwo2xN0nbT4SJhaYf12d1fGLkjxx7QQ5zv0hxJmrzbuwxkyy6yvgOtqJt_ww53nxzWA92oD5HpsnbttlCckP-PHnYiv82rVed9IKcnbxkgR42iotLnguqWhG-K6NtdOaELvqVIF_OZjEESqb7i5vvKo3RIPRPJB9ce8BhwehyWv-AmsYHK2TfLWosuRZD5f5E4qiY1QoucCXv-gUaPHDFS_gbnsussP4IpeeOMpXZ1-n29IwAbxdgLr0Nnihpric6ZY1_MGP0znHLArt3zHdg2l77btCLftbuerkf5ew1tqlMqeZc2_eM8sucPlBWq6kTprjrUnDK9VEQSzjnrdpt6VT74S8l8ezq36QYxSsxPg4tjd2LMzHmnNeIiovsbLQDmhckmhXjglcU3wZSFAEKXm73Q=&p=6&fvj=0&vjs=3
Environmental Officer / Assistant Environmental Officer,Paul Y. Engineering Group,Hong Kong,"All personal data provided will be used strictly in accordance with our Personal Information Collection Statement Pertaining to Recruitment, a copy of which is…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyRpTKSMzycR3NnPqYXNPfKR52_TrTDEqGhHiXML7Snp87tdKpfzjX9h4_DjPggY9WNZrDARLgCViAgLAqgKBMbuv08SwDhr8PbVrdVdtqp_Rm3qzBhd9f8uxbq5Hl2u3JhwVSZ7Fj55wcjulvTtkVnJXNezz-vw7mdMnkJTJKtxEGj6YhvhjSz0TraF1WwMW41RomsIfka9mX6yhInKvRTAsu7FdDSt4orbuVuDlqJxbNo7XwN9bkXfnzcZD_oSjvkpXpDCw5WGYVss1XgtC5_T8hPSijorwMqpUd307terNtgGFL0o1K4evPakE9UX8U2KkDbI__KisA9vSwKnpRIdxAjqR-QyU0dP8pXTcieiWhnAIt1lsObeNFOlQ-n-J8m4gNmgc5x2JnXhRM6MHdCM2i0ErXuhFaMUu_P6otFI09yvtZtQb2hvlnCH6QkbIS2Nh1wE5U0y_ZUivYnlgsHEO2coJ8XEBCPJ8oNOj7g_Vtb85q0fwSjr5w86pCfTvyCbiFedwkPmXcWuKBi-O2V5U0YuJB-92AiysLmHOqa57tDrb25iZuAc0O-VapHVw5HmiDeUE7gv-sHuOBlk5d-BOE9yPetgck=&p=7&fvj=0&vjs=3
Chassis Service Engineer,JAC Recruitment,Hong Kong,"Personal data collected will be used for employment-related purpose only.
To provide on the ground technical support to our customer and ensure that all…",nan,https://hk.indeed.com/rc/clk?jk=c075c3d8222f1472&fccid=4d3c9b467c0eeee2&vjs=3
消防技術人員 / 工程監督 ( 消防設備 ) FS Assistant Engineer / Engineer / Project Manager (Fire Services),Job Center Consultancy Limited,Hong Kong,"HKD18K ~ HKD24K) Over 3 ~ 5 years experience will be considered as Fire Service Engineer (Salary :
Requirement Higher Diploma / Degree in Building Services /…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczd8vihlgSk3VzEIBcDsznjGSqnav7AHGHrHaQ2sekqUag5wRoqNbi4LMJ-2U7vVD1MQJI3JjDNNL0GyaLPETgh4Jis8hLo14ZYfafpliToonQ7zhFp-qsb0H3pXzpqoGPyo-X63CMzweLLEhrcQhcpoUy77yI38_XqqyN6eiAA66zTti2iphnoZiFp5n1_knYRyBabBR1WN58XwC_RFOyrzS-hwf-Df8iYh9YCVkR5AXxsW3OOua_MISgYGgm7WlzMyFq1Dt3oAkNlNZNuQCUQoGMRNqHeTvOdMrZvP-F4LiTx30HtEN9AoOgw-WsmVMZJfXmlB7JKUayHX84z_NrhRDuLpwwxngnUmRY01el2hc5NIDx5MLxy4QniCLUUSgVhrBA3hYcy1-rGWo5u4Xlcq4dT7fDIsJJ0q8Da1AI4vw-TXuMJJqVXmJhwjybLup4Gc8ZGlf8CaFgdL4WeD3xSwNsskM_8QnZn8bZdUlivjWnMmZ88Tjpvc3rpxfgVkDu_9TWjGNlPr737Yp02d5BPvLyUjyonLzOPpN-NVthC_soGTXCqQFKmKTWFBSNG0f9lT7XFJKpOuhI-tUJfZ9cTWOEPAfNm50Y=&p=9&fvj=0&vjs=3
Engineer (BIM),新世界建築,Hong Kong,"Reporting to management team regarding BIM coordination progress, drawing production progress and BIM generated data;
Implement BIM standards and processes;",nan,https://hk.indeed.com/rc/clk?jk=7a381b86df21d994&fccid=732214cce23d69f0&vjs=3
Data Engineer (ETL),Pinpoint Asia,Hong Kong,"Our client, a large financial group is looking for a Data Engineer with ETL experience to join their Data engineering team.",nan,https://hk.indeed.com/rc/clk?jk=0decfa97feb99ddd&fccid=30ffe0c2863be681&vjs=3
Test Engineer,Flex Recruitment,"Hung Hom, Kowloon","Conduct functional, non-functional and data migration testing.
Our client is an IT solution provider, incorporated in Nov 2017 with its parent company in Taiwan…","$40,000 a month",https://hk.indeed.com/company/%E6%8B%9B%E8%81%98%E6%8B%8D%E6%AA%94/jobs/Test-Engineer-f224bc9c4d988442?fccid=f613ce6030733deb&vjs=3
Service Engineer,Hong Kong Communications Company Limited,"Southern District, Hong Kong Island",Provide on-going system hardware and software maintenance support and system installation on different operation systems platforms.,nan,https://hk.indeed.com/rc/clk?jk=8c0247d6691770b5&fccid=3bcd573ef9ad1f1a&vjs=3
Software Engineer,Roborn HC Limited,"Pok Fu Lam, Hong Kong Island","Data collection, neural network training, and deployment to edge systems.
Research, develop and implement machine learning and computer vision algorithms to our…",nan,https://hk.indeed.com/rc/clk?jk=ecffc03efd779bad&fccid=6ad39273e97c17bb&vjs=3
消防技術人員 / 工程監督 ( 消防設備 ) FS Assistant Engineer / Engineer / Project Manager (Fire Services),Job Center Consultancy Limited,Hong Kong,"HKD18K ~ HKD24K) Over 3 ~ 5 years experience will be considered as Fire Service Engineer (Salary :
Requirement Higher Diploma / Degree in Building Services /…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczd8vihlgSk3VzEIBcDsznjGSqnav7AHGHrHaQ2sekqUag5wRoqNbi4LMJ-2U7vVD1MQJI3JjDNNL0GyaLPETgh4Jis8hLo14ZYfafpliToosliroMwKvis5leO0kYKSbgQlI494_d2m1mBCWh0D47ZQE82tNSDEZdyHN8G0Pn6rCl2FA7QHRsF8xAa4ltzkfNO1RGhGjg_GM3VlzCwrtiITef9mWjTYy4Ek6L-0OBcLDIjcBBcunZt9GLyIiII48yhnPdC3aXmKboQhWxxE0ghh0Hq3EFUP1VRC7XYYThblOplGKOPfPVOYjgkWsy3sje6cjZi_1pw2jmKmac1CY95NMtvbMLRkROfKkGjoEeneWAzGVImHKeuFBB9mAtD6RRywDu0NOxa9_2BNKyUYTFvskgPGIAFyeVYJ9L_3zGXgrjF0CvxUFKZa12xNxpPOrMmp6-yBvyDC8ZniiymfLDMhmjAXz6XZuB6aXf-hwpFzLfrcLbD9mqsedG29d68WlNXI4-zcs72fxUGL71BewiX49mddXhkE-qEsdhNIaMCxw19hOW-5W2mxlFx3tzZyQ6RsM-AGPtyd5EYBa0qz1UZ2YjeHfkfZJY=&p=0&fvj=0&vjs=3
System Engineer (Linux Administration),Kelly Services Hong Kong Ltd,Hong Kong,"Responsible for data conversion and migration.
Selected candidates will be involved in Government Projects to involve in system implementation.",nan,https://hk.indeed.com/rc/clk?jk=2da1194d347642ed&fccid=0514d345da24944a&vjs=3
Software Engineer,AutoMax Systems,Hong Kong,"Data structures and algorithms, information theory and image processing.
We are a software technology company with a focus on industrial automation and…","$20,000 - $25,000 a month",https://hk.indeed.com/company/THF-Technology-Limited/jobs/Software-Engineer-d10b7765d28ead2a?fccid=9a57421159a907f8&vjs=3
Devops Engineer,Ardekay IT Recruitment,"Kowloon Bay, Kowloon","Ability to become a Lead DevOps Engineer.
As a DevOps Engineer, you are going to work in the area of Kowloon Bay.
What are you going to do?",nan,https://hk.indeed.com/rc/clk?jk=94999e4c62ee4bc0&fccid=4e923cb4d95315a5&vjs=3
Assistant Geologist (Ref: 88070T6),Meinhardt Consulting Engineers,Hong Kong,"Data collected will be used for recruitment purpose only.
All applications applied through our system will be delivered directly to the advertiser and privacy…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcw9EZ7rpyYtuAyo4mnkbppXim6Y3mdXiKmGAJ90B3-mOoVJCZFSl7riHpPU2_RJwio5qtcgFZt3YPK_v1Bsbadq8NxUC8hRTlV4SyKMNsfx6K05vRcFOssvLhA41SA53CSzF9MOGqvNLtrpGEbuA1NxyLMgSHqvGc6C8YYCOvYwOZvL2FBze_UieenGY5ZWtOUidg-CqtLi2XYKpp70NS3KizHaZQQdt7I6O_IIADASlsGWD4Y2pI1Vky-rsQUeVdCwQ-QroKZgA0mCkM1oik0etITgNuwCa1_KlMlucSDP2AahSS3gfN4nlWG4dcFQYGFIs1S44H3vzIU0bqilJQwazEiOEilp5H6FXijVRBaoGbt4aFJkinlRRXv0YEqTW-rcUU3I69kMhsfllGPLEnAT1sN41Cm9hBCrvDrLJlGlMTy_w4Lr4PTmkNMcEKcmi60RDbp0D24dKAjpLO_CUT0RvA4OG6Qr_gFeEQAFwG15m_nbPSgG-Us_3Q3ezX60eQuGjz8Kty4M2riAWOfF5N9lBn_poX302eAgAx_qjIqJ21vdIxzkHHT7wF2DdRu76xdCe9MXr16kY4nj1FNpGdTK_3Bc3UdNfTE=&p=4&fvj=0&vjs=3
2021 Graduate Engineer (Building Services / Electrical / Mechanical / Building Sustainability / Fire),Arup,Hong Kong,"Personal data collected will be used for recruitment purposes only.
Arup is the creative force at the heart of many of the world’s most prominent projects in…",nan,https://hk.indeed.com/rc/clk?jk=fce5333e74c412af&fccid=38c0d5e4f2a99768&vjs=3
Software Engineer,Luk Advisor,Hong Kong,"As a Software Engineer, you will.
“Exploiting Big Data for Disruptive Innovation” has always been our value.
To unleash the true power of data, the ""Triple A"" -…",nan,https://hk.indeed.com/rc/clk?jk=4875a250fc09562a&fccid=33f2e49ffbc3d166&vjs=3
Resident Engineer - Geotechnical (Ref: 53901),Meinhardt Consulting Engineers,Hong Kong,A Registered Professional Engineer (Geotechnical) orequivalent as recognized Geotechnical Engineering Office of Civil Engineering andDevelopment.,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyU9GQcF7OnRw3h7kK8md6WfXVTIT25h1ANgT_Vzii3mbRUecaYhiIQ3h4v1g7-SWrMA1NvPF3TB0KhWjYEd18VVXkkjQeViRhKe6mb0l4RlIcIGLBx0mCtpRY7IfXynT3up8SXIbM_eeAl4oYuROKNd2uuhiCM4ozQ7-8Smfh32dXsPf8B02gkNmub6MGK3Q-BAx4MfsRjeGSMxYe152unPEXC0KTa4yK5P9xKW0fWjVj39QAhVP2paTQ5gdjMOvICpkS1CuFUGRjsc5Q6Q_lzU_cFM7j4-STr6-9YIkxSwflwdS6Um_K5pwGLtNWDunMXzsI-rrGMpxa8VShIVWyVyTPsG-eiS-0U0gf6LNp8N9xbCfXQUMPVaF52Aa9g3sMZmUQJuRy8X07bTEvDzP-6aUe9ZF2q_kLPQBlun8EOn2VO_gnXf5VHVae8UMPxKv9vWSXc-RDsiKWlogJoxYCP3S1paX1_YBwI_IMVlyfAic5Bsqz8678qEZSMcmxQEPQUcB3ht7pmZGoGr4wMghNZIsO1KYoDcDYrrLmZtlJB9GLcj11lgSeoUq_XksDWJBpyOI3D0zfZHX7SnhN2a4748CdNHfC8v2o=&p=7&fvj=0&vjs=3
Assistant/ Project Engineer,G-matrix Hong Kong Limited,Hong Kong,"Knowledge of CCTV and Data Network is preferable.
(All personal data collected will be used strictly for recruitment purpose only).",nan,https://hk.indeed.com/rc/clk?jk=bb6b4ca00f0db25d&fccid=3ffb11fd6efb773c&vjs=3
IT System Engineer,精進建築有限公司,"San Po Kong, Kowloon","Provide technical and user supports (on Windows platform) for network, hardware (PC/Server), software, etc. at head office and construction site offices.",nan,https://hk.indeed.com/company/%E7%B2%BE%E9%80%B2%E5%BB%BA%E7%AF%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/jobs/IT-System-Engineer-efe0a876662b3965?fccid=fbbd59a4afec482e&vjs=3
Project Engineer / Senior Engineer,M&P CONSULTING ENGINEERS (HONG KONG) LIMITED,Hong Kong,"(Personal data will be used for recruitment purposes only.).
Degree holder in Electrical, Mechanical or Building Services Engineering;",nan,https://hk.indeed.com/rc/clk?jk=d6ab5d2f78d4e013&fccid=258c999a725b7c7a&vjs=3
Senior / Site Engineer - Civil / Foundation (Ref:CT/SSE),Build King Holdings Ltd,Hong Kong,"Candidate with less experience will be considered as Site Engineer.
(Personal data collected will be used for recruitment-related purposes only.).",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczSWhPAvMr2VVWq-XGthJ0hDCRBplA3feIYrfs3CIOZh4RB9nzviGnhfNANqGjnjUAPuhJPAsu1UgbPRNrnZQnPh63_N0kdV-1joGM-ZfmwxW-k6iDcKVA7l-RCTtm3jQIxntHbbfGI4ZbWf0hGzau9uJcjnyG_w8QhAYKDRwgSsvwuZannbmGgovj5e0sTuAddeYLBi0ndZVmKJCoNFaDUt49z6oxCq5ykEtFLSelTFBswHI83IxJUPxydUpOHGFbq0LAmTjhTccLZ7g2Tpw2Je6BcKGz_MuZIDMEMmWllDaO-fNs18Rq4b0lrs3PSmqucpNyjGo-VJURln-A4iymqP3vWrWauCoKluWpzydZglunuBO9h4ImLGj9qQCD_6fC1cHLI8CgXfF7VEoult2m53FSyBM1vyClUZCxKDTkCqjbQWTHrObDBcv1e-EvWz2Uw8j1ZIPnpsG3L40_UIDvSRT12iP4IQYPRP9QkuaJFPa23dyFKB60nR1c57FKx4nLZRYhn36PlVaCpVwc7bneWwSyKBlSZGoic7Kmonm5KZf9scnLlIUS5Bqw5fFm1u7CPcpodd3GBgjJW8AflYoyIRyG4b-DB8Bg=&p=11&fvj=0&vjs=3
Product Designer,Astrid Electronics HK Limited,"Kwun Tong, Kowloon","Personal data collected will be used for recruitment purpose only.
Cooperate with R&D engineers to solve problems.
Creative, proactive and strong visual sense.",nan,https://hk.indeed.com/rc/clk?jk=b74dab76cc9d1512&fccid=3e454e57cde31db9&vjs=3
Network Engineer (High-end Luxury Retail),GrammyTech,Hong Kong,"At least 2 years of experience in data network, supporting Cisco switches and routers.
Provide daily support on network, mainly on Cisco products.",nan,https://hk.indeed.com/rc/clk?jk=d365b8eb55159817&fccid=879044491594752a&vjs=3
Shift Engineer (Data Centre),CBRE,Hong Kong,"Shift Lead is responsible for supporting the Senior Engineer in setting and attaining performance goals, as well as responsible for the development, coaching,…",nan,https://hk.indeed.com/rc/clk?jk=64d4a452b0509984&fccid=484b05f84e4bc620&vjs=3
Mechanical Engineer,Defond Electrical Industries Limited,Hong Kong,"Http://www.defondetech.com Personal data collected will be used for recruitment purpose only.
All applications applied through our system will be delivered…",nan,https://hk.indeed.com/rc/clk?jk=a7610a621659d178&fccid=89d76ee2f74b05d5&vjs=3
Assistant Engineer,Shun Hing Systems Integration Co Ltd,Hong Kong,"Data collected will be used for recruitment purpose only.
Carry out in installation, commissioning, maintenance, trouble shooting and fault clearing on…",nan,https://hk.indeed.com/rc/clk?jk=d49cd7a0e5eed4a8&fccid=6679e4c0ee27a681&vjs=3
Graduate Engineer,C M Wong &Associates Ltd,"Central and Western District, Hong Kong Island","All personal data collected will be used on recruitment purpose only.
Degree in Civil/ Structural Engineering.
Good command in English and Cantonese.",nan,https://hk.indeed.com/rc/clk?jk=1ecf30036c268e70&fccid=4508ab4b7f001e62&vjs=3
Data Engineering Lead - Group Strategy and Projects (Innovation & Data Lab)(12-Month Contract),Hong Kong Exchange,Hong Kong,"Engage with data stewards, producers and consumers to design appropriate data pipelines.
Data Engineering Lead - Group Strategy and Projects (Innovation & Data…",nan,https://hk.indeed.com/rc/clk?jk=9eaaa8b317e380dd&fccid=8a01ef68fc07d03e&vjs=3
IT Support Engineer / Deskside Engineer,TECH ONE SERVICES LIMITED,"Sha Tin, New Territories","IT (System Engineer / Network Engineer).
Ensure security data, network access and backup systems.
Monitor and maintenance of desktop, systems, network devices…",nan,https://hk.indeed.com/rc/clk?jk=526c4532c0aabf66&fccid=442902ee207077d9&vjs=3
IT Support Engineer,IT-RecruitHK,Hong Kong,"Perform regular system monitoring and data backup.
Provide technical support and maintenance services.
Provide on-site technical support to customers.",nan,https://hk.indeed.com/rc/clk?jk=e0e082accf7e2991&fccid=45e92b5b982fb821&vjs=3
RESIDENT SURVEY OFFICER (Engineering) (RSO(E)),HO TIN & ASSOCIATES CONSULTING ENGINEERS LTD,Hong Kong,"(Personal data collected will be used for recruitment purposes only).
Civil Engineering and Development Department (CEDD).
26 Hung To Road, Kwun Tong, Kowloon.",nan,https://hk.indeed.com/rc/clk?jk=1a3889e5bfce2812&fccid=ff5921317213ca93&vjs=3
Data Scientist (Team Lead) (Ref: /PRD/DS),IPL Research Limited,Hong Kong,"Analyze data from various internal and external sources to drive optimization and improvement of product development, marketing techniques and business…",nan,https://hk.indeed.com/rc/clk?jk=98c07442e87bae77&fccid=ef250c711e982644&vjs=3
NLP Engineer - Financial,Hays,Hong Kong,"Develop sourcing, cleansing, structuring and ingesting new data sources.
Experience of diverse data analysis with advanced text analytics skills, especially…",nan,https://hk.indeed.com/rc/clk?jk=9bcccef7017a6e81&fccid=31670bef3ae6497b&vjs=3
Software Engineer (ACT-EAS-2),Clustertech Limited,Hong Kong,"Solid programming skill, with knowledge in data structure, algorithm and computational complexity is an advantage;
Diploma in IT related studies;",nan,https://hk.indeed.com/rc/clk?jk=aea4d6410f3b7b98&fccid=55b518a5b13fb763&vjs=3
Full Stack Developer - Ruby / Go,oneCHARGE Solutions Limited,Remote,"Analysis and create meaningful data visualization UI.
OneCHARGE is an electric vehicle charging solution provider in Hong Kong, we use new technologies to solve…","$22,000 a month",https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpMZiPsMOHa-tlkCWQ8edeBiHQLdfvUwDvdpJecbrxj_-qRgonW26juPZZKLyNnyCjLmUKtLDz5FoqZJNMCjWozM-1WWhcSgRsWWuA_z5pyCZKxobC6cii71XErK2g8ZdXYFsx7pIh02WgIwHFznbEh1wMpSf4PS1azoIxP7k_0IRFoM7hefeto9cZq2FS07Z6vEdgUvOobAocmnCaYSz9lXhM4N92AcRQXHwa3JUQF9Re-jTjvJ2oRMLaNXT4yQcEPPKyWaOz0Ta2EAFo-R_HnYfulL5oPNWzL28WiLG9T8_tGNYzFa1oJ9r5WvoDbKu8dn1ldkRsK0gJHxVY06NTh0wk_FYPclfaGee0Q3WRphhcBqBWW8pZU8FiP9Fah23fneBE5BJlsRIDwnTxX6mOzE6rzWkgt_fPwZdLjD5ffcRuYsDPlDsXZldGcvJN51eB843_awPs4AE-pTmHATTG&p=10&fvj=1&vjs=3
